año;mes;valor;sigla;provincia;CCAA;Pacientes desplazados;mes_numero;mes_ano
2020;Enero;altas;AV;Ávila;MELILLA;0;01;2020-01
2020;Enero;altas;AV;Ávila;MADRID;1036;01;2020-01
2020;Enero;altas;AV;Ávila;LA RIOJA;1;01;2020-01
2020;Enero;altas;AV;Ávila;CEUTA;0;01;2020-01
2020;Enero;altas;AV;Ávila;MURCIA;7;01;2020-01
2020;Enero;altas;AV;Ávila;GALICIA;14;01;2020-01
2020;Enero;altas;AV;Ávila;CASTILLA-LA MANCHA;94;01;2020-01
2020;Enero;altas;AV;Ávila;ARAGON;7;01;2020-01
2020;Enero;altas;BU;Burgos;GALICIA;32;01;2020-01
2020;Enero;altas;BU;Burgos;CASTILLA-LA MANCHA;15;01;2020-01
2020;Enero;altas;BU;Burgos;C. VALENCIANA;63;01;2020-01
2020;Enero;altas;BU;Burgos;PAIS VASCO;477;01;2020-01
2020;Enero;altas;BU;Burgos;EXTREMADURA;32;01;2020-01
2020;Enero;altas;BU;Burgos;NAVARRA;27;01;2020-01
2020;Enero;altas;LE;León;CANARIAS;38;01;2020-01
2020;Enero;altas;LE;León;CATALUÑA;132;01;2020-01
2020;Enero;altas;LE;León;CANTABRIA;49;01;2020-01
2020;Enero;altas;LE;León;PAIS VASCO;132;01;2020-01
2020;Enero;altas;PA;Palencia;CANARIAS;10;01;2020-01
2020;Enero;altas;PA;Palencia;MELILLA;0;01;2020-01
2020;Enero;altas;PA;Palencia;CATALUÑA;29;01;2020-01
2020;Enero;altas;PA;Palencia;MADRID;107;01;2020-01
2020;Enero;altas;PA;Palencia;GALICIA;11;01;2020-01
2020;Enero;altas;PA;Palencia;EXTREMADURA;14;01;2020-01
2020;Enero;altas;SA;Salamanca;CANARIAS;29;01;2020-01
2020;Enero;altas;SA;Salamanca;MADRID;254;01;2020-01
2020;Enero;altas;SA;Salamanca;ANDALUCIA;54;01;2020-01
2020;Enero;altas;SE;Segovia;ASTURIAS;6;01;2020-01
2020;Enero;altas;SE;Segovia;CANTABRIA;5;01;2020-01
2020;Enero;altas;SE;Segovia;PAIS VASCO;23;01;2020-01
2020;Enero;altas;SE;Segovia;EXTREMADURA;12;01;2020-01
2020;Enero;altas;SO;Soria;MELILLA;0;01;2020-01
2020;Enero;altas;SO;Soria;LA RIOJA;18;01;2020-01
2020;Enero;altas;SO;Soria;ASTURIAS;8;01;2020-01
2020;Enero;altas;SO;Soria;CANTABRIA;8;01;2020-01
2020;Enero;altas;SO;Soria;EXTREMADURA;14;01;2020-01
2020;Enero;altas;VA;Valladolid;CANARIAS;23;01;2020-01
2020;Enero;altas;VA;Valladolid;MELILLA;0;01;2020-01
2020;Enero;altas;VA;Valladolid;CATALUÑA;40;01;2020-01
2020;Enero;altas;VA;Valladolid;ANDALUCIA;43;01;2020-01
2020;Enero;altas;VA;Valladolid;CASTILLA-LA MANCHA;23;01;2020-01
2020;Enero;altas;VA;Valladolid;CANTABRIA;19;01;2020-01
2020;Enero;altas;ZA;Zamora;ANDALUCIA;24;01;2020-01
2020;Enero;altas;ZA;Zamora;ASTURIAS;45;01;2020-01
2020;Enero;altas;ZA;Zamora;BALEARES;10;01;2020-01
2020;Enero;altas;ZA;Zamora;CEUTA;0;01;2020-01
2020;Enero;altas;ZA;Zamora;C. VALENCIANA;16;01;2020-01
2020;Enero;altas;ZA;Zamora;PAIS VASCO;95;01;2020-01
2020;Enero;altas;ZA;Zamora;ARAGON;3;01;2020-01
2020;Febrero;altas;AV;Ávila;ANDALUCIA;35;02;2020-02
2020;Febrero;altas;AV;Ávila;MURCIA;0;02;2020-02
2020;Febrero;altas;AV;Ávila;CASTILLA-LA MANCHA;52;02;2020-02
2020;Febrero;altas;AV;Ávila;C. VALENCIANA;20;02;2020-02
2020;Febrero;altas;BU;Burgos;MELILLA;0;02;2020-02
2020;Febrero;altas;BU;Burgos;MURCIA;4;02;2020-02
2020;Febrero;altas;BU;Burgos;GALICIA;32;02;2020-02
2020;Febrero;altas;BU;Burgos;CANTABRIA;47;02;2020-02
2020;Febrero;altas;BU;Burgos;NAVARRA;33;02;2020-02
2020;Febrero;altas;LE;León;MELILLA;1;02;2020-02
2020;Febrero;altas;LE;León;ASTURIAS;276;02;2020-02
2020;Febrero;altas;LE;León;CANTABRIA;48;02;2020-02
2020;Febrero;altas;LE;León;C. VALENCIANA;38;02;2020-02
2020;Febrero;altas;LE;León;NAVARRA;23;02;2020-02
2020;Febrero;altas;PA;Palencia;ASTURIAS;29;02;2020-02
2020;Febrero;altas;PA;Palencia;BALEARES;3;02;2020-02
2020;Febrero;altas;PA;Palencia;CASTILLA-LA MANCHA;7;02;2020-02
2020;Febrero;altas;SA;Salamanca;MELILLA;0;02;2020-02
2020;Febrero;altas;SA;Salamanca;CATALUÑA;59;02;2020-02
2020;Febrero;altas;SA;Salamanca;LA RIOJA;16;02;2020-02
2020;Febrero;altas;SA;Salamanca;CASTILLA-LA MANCHA;47;02;2020-02
2020;Febrero;altas;SA;Salamanca;CANTABRIA;42;02;2020-02
2020;Febrero;altas;SA;Salamanca;EXTREMADURA;195;02;2020-02
2020;Febrero;altas;SE;Segovia;CANTABRIA;3;02;2020-02
2020;Febrero;altas;SE;Segovia;C. VALENCIANA;7;02;2020-02
2020;Febrero;altas;SE;Segovia;NAVARRA;3;02;2020-02
2020;Febrero;altas;SO;Soria;CATALUÑA;33;02;2020-02
2020;Febrero;altas;SO;Soria;ANDALUCIA;18;02;2020-02
2020;Febrero;altas;SO;Soria;ASTURIAS;4;02;2020-02
2020;Febrero;altas;SO;Soria;MURCIA;1;02;2020-02
2020;Febrero;altas;SO;Soria;GALICIA;9;02;2020-02
2020;Febrero;altas;SO;Soria;C. VALENCIANA;14;02;2020-02
2020;Febrero;altas;SO;Soria;ARAGON;65;02;2020-02
2020;Febrero;altas;SO;Soria;NAVARRA;15;02;2020-02
2020;Febrero;altas;VA;Valladolid;CANARIAS;11;02;2020-02
2020;Febrero;altas;VA;Valladolid;CATALUÑA;16;02;2020-02
2020;Febrero;altas;VA;Valladolid;CEUTA;0;02;2020-02
2020;Febrero;altas;VA;Valladolid;CANTABRIA;25;02;2020-02
2020;Febrero;altas;VA;Valladolid;C. VALENCIANA;25;02;2020-02
2020;Febrero;altas;VA;Valladolid;PAIS VASCO;47;02;2020-02
2020;Febrero;altas;VA;Valladolid;EXTREMADURA;29;02;2020-02
2020;Febrero;altas;ZA;Zamora;MADRID;166;02;2020-02
2020;Febrero;altas;ZA;Zamora;MURCIA;2;02;2020-02
2020;Febrero;altas;ZA;Zamora;GALICIA;34;02;2020-02
2020;Febrero;altas;ZA;Zamora;CASTILLA-LA MANCHA;7;02;2020-02
2020;Febrero;altas;ZA;Zamora;C. VALENCIANA;19;02;2020-02
2020;Marzo;altas;AV;Ávila;CANARIAS;7;03;2020-03
2020;Marzo;altas;AV;Ávila;MELILLA;0;03;2020-03
2020;Marzo;altas;AV;Ávila;ANDALUCIA;17;03;2020-03
2020;Marzo;altas;AV;Ávila;BALEARES;7;03;2020-03
2020;Marzo;altas;AV;Ávila;CEUTA;0;03;2020-03
2020;Marzo;altas;AV;Ávila;MURCIA;5;03;2020-03
2020;Marzo;altas;AV;Ávila;GALICIA;11;03;2020-03
2020;Marzo;altas;AV;Ávila;ARAGON;6;03;2020-03
2020;Marzo;altas;AV;Ávila;NAVARRA;6;03;2020-03
2020;Marzo;altas;BU;Burgos;MADRID;260;03;2020-03
2020;Marzo;altas;BU;Burgos;LA RIOJA;30;03;2020-03
2020;Marzo;altas;BU;Burgos;BALEARES;4;03;2020-03
2020;Marzo;altas;BU;Burgos;GALICIA;19;03;2020-03
2020;Marzo;altas;BU;Burgos;C. VALENCIANA;21;03;2020-03
2020;Marzo;altas;BU;Burgos;PAIS VASCO;543;03;2020-03
2020;Marzo;altas;LE;León;MELILLA;0;03;2020-03
2020;Marzo;altas;LE;León;MURCIA;7;03;2020-03
2020;Marzo;altas;LE;León;CANTABRIA;32;03;2020-03
2020;Marzo;altas;LE;León;EXTREMADURA;22;03;2020-03
2020;Marzo;altas;PA;Palencia;CATALUÑA;17;03;2020-03
2020;Marzo;altas;PA;Palencia;CASTILLA-LA MANCHA;8;03;2020-03
2020;Marzo;altas;SA;Salamanca;CATALUÑA;51;03;2020-03
2020;Marzo;altas;SA;Salamanca;LA RIOJA;12;03;2020-03
2020;Marzo;altas;SA;Salamanca;ASTURIAS;30;03;2020-03
2020;Marzo;altas;SA;Salamanca;BALEARES;10;03;2020-03
2020;Marzo;altas;SA;Salamanca;CASTILLA-LA MANCHA;23;03;2020-03
2020;Marzo;altas;SA;Salamanca;CANTABRIA;15;03;2020-03
2020;Marzo;altas;SE;Segovia;ANDALUCIA;10;03;2020-03
2020;Marzo;altas;SE;Segovia;PAIS VASCO;19;03;2020-03
2020;Marzo;altas;SE;Segovia;ARAGON;6;03;2020-03
2020;Marzo;altas;SO;Soria;ASTURIAS;3;03;2020-03
2020;Marzo;altas;SO;Soria;CANTABRIA;4;03;2020-03
2020;Marzo;altas;SO;Soria;C. VALENCIANA;3;03;2020-03
2020;Marzo;altas;SO;Soria;EXTREMADURA;6;03;2020-03
2020;Marzo;altas;SO;Soria;NAVARRA;11;03;2020-03
2020;Marzo;altas;VA;Valladolid;ANDALUCIA;25;03;2020-03
2020;Marzo;altas;VA;Valladolid;ASTURIAS;22;03;2020-03
2020;Marzo;altas;VA;Valladolid;CANTABRIA;19;03;2020-03
2020;Marzo;altas;VA;Valladolid;C. VALENCIANA;20;03;2020-03
2020;Marzo;altas;VA;Valladolid;EXTREMADURA;14;03;2020-03
2020;Marzo;altas;ZA;Zamora;CANARIAS;2;03;2020-03
2020;Marzo;altas;ZA;Zamora;MADRID;331;03;2020-03
2020;Marzo;altas;ZA;Zamora;ANDALUCIA;15;03;2020-03
2020;Marzo;altas;ZA;Zamora;LA RIOJA;5;03;2020-03
2020;Marzo;altas;ZA;Zamora;BALEARES;1;03;2020-03
2020;Marzo;altas;ZA;Zamora;CEUTA;0;03;2020-03
2020;Marzo;altas;ZA;Zamora;CANTABRIA;6;03;2020-03
2020;Marzo;altas;ZA;Zamora;ARAGON;4;03;2020-03
2020;Marzo;altas;ZA;Zamora;NAVARRA;6;03;2020-03
2020;Abril;altas;AV;Ávila;MELILLA;0;04;2020-04
2020;Abril;altas;AV;Ávila;CATALUÑA;8;04;2020-04
2020;Abril;altas;AV;Ávila;MADRID;1021;04;2020-04
2020;Abril;altas;AV;Ávila;GALICIA;5;04;2020-04
2020;Abril;altas;AV;Ávila;C. VALENCIANA;9;04;2020-04
2020;Abril;altas;AV;Ávila;ARAGON;0;04;2020-04
2020;Abril;altas;BU;Burgos;CATALUÑA;23;04;2020-04
2020;Abril;altas;BU;Burgos;ANDALUCIA;9;04;2020-04
2020;Abril;altas;BU;Burgos;ASTURIAS;7;04;2020-04
2020;Abril;altas;BU;Burgos;BALEARES;4;04;2020-04
2020;Abril;altas;BU;Burgos;MURCIA;8;04;2020-04
2020;Abril;altas;BU;Burgos;GALICIA;8;04;2020-04
2020;Abril;altas;BU;Burgos;EXTREMADURA;9;04;2020-04
2020;Abril;altas;BU;Burgos;NAVARRA;8;04;2020-04
2020;Abril;altas;LE;León;CANARIAS;10;04;2020-04
2020;Abril;altas;LE;León;ANDALUCIA;22;04;2020-04
2020;Abril;altas;LE;León;MURCIA;1;04;2020-04
2020;Abril;altas;LE;León;CANTABRIA;10;04;2020-04
2020;Abril;altas;LE;León;NAVARRA;8;04;2020-04
2020;Abril;altas;PA;Palencia;ANDALUCIA;12;04;2020-04
2020;Abril;altas;PA;Palencia;MURCIA;0;04;2020-04
2020;Abril;altas;PA;Palencia;GALICIA;5;04;2020-04
2020;Abril;altas;PA;Palencia;CASTILLA-LA MANCHA;6;04;2020-04
2020;Abril;altas;PA;Palencia;EXTREMADURA;9;04;2020-04
2020;Abril;altas;SA;Salamanca;CATALUÑA;31;04;2020-04
2020;Abril;altas;SA;Salamanca;MADRID;197;04;2020-04
2020;Abril;altas;SA;Salamanca;LA RIOJA;1;04;2020-04
2020;Abril;altas;SA;Salamanca;CASTILLA-LA MANCHA;12;04;2020-04
2020;Abril;altas;SA;Salamanca;CANTABRIA;5;04;2020-04
2020;Abril;altas;SA;Salamanca;NAVARRA;5;04;2020-04
2020;Abril;altas;SE;Segovia;MELILLA;0;04;2020-04
2020;Abril;altas;SE;Segovia;CATALUÑA;8;04;2020-04
2020;Abril;altas;SE;Segovia;MADRID;450;04;2020-04
2020;Abril;altas;SE;Segovia;ASTURIAS;4;04;2020-04
2020;Abril;altas;SE;Segovia;CASTILLA-LA MANCHA;5;04;2020-04
2020;Abril;altas;SO;Soria;BALEARES;1;04;2020-04
2020;Abril;altas;SO;Soria;MURCIA;1;04;2020-04
2020;Abril;altas;SO;Soria;NAVARRA;10;04;2020-04
2020;Abril;altas;VA;Valladolid;CANARIAS;3;04;2020-04
2020;Abril;altas;VA;Valladolid;ANDALUCIA;15;04;2020-04
2020;Abril;altas;VA;Valladolid;BALEARES;1;04;2020-04
2020;Abril;altas;VA;Valladolid;CEUTA;0;04;2020-04
2020;Abril;altas;VA;Valladolid;MURCIA;0;04;2020-04
2020;Abril;altas;VA;Valladolid;CASTILLA-LA MANCHA;6;04;2020-04
2020;Abril;altas;ZA;Zamora;CANARIAS;4;04;2020-04
2020;Abril;altas;ZA;Zamora;ANDALUCIA;7;04;2020-04
2020;Abril;altas;ZA;Zamora;BALEARES;1;04;2020-04
2020;Abril;altas;ZA;Zamora;GALICIA;15;04;2020-04
2020;Abril;altas;ZA;Zamora;CASTILLA-LA MANCHA;5;04;2020-04
2020;Abril;altas;ZA;Zamora;PAIS VASCO;68;04;2020-04
2020;Abril;altas;ZA;Zamora;ARAGON;0;04;2020-04
2020;Abril;altas;ZA;Zamora;EXTREMADURA;5;04;2020-04
2020;Mayo;altas;AV;Ávila;ANDALUCIA;21;05;2020-05
2020;Mayo;altas;AV;Ávila;BALEARES;4;05;2020-05
2020;Mayo;altas;AV;Ávila;CEUTA;0;05;2020-05
2020;Mayo;altas;AV;Ávila;CANTABRIA;1;05;2020-05
2020;Mayo;altas;AV;Ávila;C. VALENCIANA;10;05;2020-05
2020;Mayo;altas;AV;Ávila;ARAGON;2;05;2020-05
2020;Mayo;altas;AV;Ávila;EXTREMADURA;19;05;2020-05
2020;Mayo;altas;BU;Burgos;CANARIAS;6;05;2020-05
2020;Mayo;altas;BU;Burgos;CEUTA;0;05;2020-05
2020;Mayo;altas;BU;Burgos;MURCIA;2;05;2020-05
2020;Mayo;altas;BU;Burgos;CANTABRIA;46;05;2020-05
2020;Mayo;altas;BU;Burgos;PAIS VASCO;471;05;2020-05
2020;Mayo;altas;BU;Burgos;EXTREMADURA;6;05;2020-05
2020;Mayo;altas;LE;León;ANDALUCIA;22;05;2020-05
2020;Mayo;altas;LE;León;BALEARES;14;05;2020-05
2020;Mayo;altas;LE;León;MURCIA;6;05;2020-05
2020;Mayo;altas;LE;León;GALICIA;90;05;2020-05
2020;Mayo;altas;PA;Palencia;CATALUÑA;11;05;2020-05
2020;Mayo;altas;PA;Palencia;BALEARES;3;05;2020-05
2020;Mayo;altas;PA;Palencia;MURCIA;1;05;2020-05
2020;Mayo;altas;PA;Palencia;GALICIA;6;05;2020-05
2020;Mayo;altas;PA;Palencia;CANTABRIA;54;05;2020-05
2020;Mayo;altas;SA;Salamanca;CANARIAS;6;05;2020-05
2020;Mayo;altas;SA;Salamanca;MELILLA;0;05;2020-05
2020;Mayo;altas;SA;Salamanca;LA RIOJA;4;05;2020-05
2020;Mayo;altas;SA;Salamanca;ASTURIAS;23;05;2020-05
2020;Mayo;altas;SA;Salamanca;CEUTA;1;05;2020-05
2020;Mayo;altas;SA;Salamanca;MURCIA;4;05;2020-05
2020;Mayo;altas;SA;Salamanca;GALICIA;8;05;2020-05
2020;Mayo;altas;SA;Salamanca;C. VALENCIANA;24;05;2020-05
2020;Mayo;altas;SA;Salamanca;PAIS VASCO;97;05;2020-05
2020;Mayo;altas;SA;Salamanca;ARAGON;2;05;2020-05
2020;Mayo;altas;SE;Segovia;CANARIAS;3;05;2020-05
2020;Mayo;altas;SE;Segovia;MELILLA;0;05;2020-05
2020;Mayo;altas;SE;Segovia;MADRID;559;05;2020-05
2020;Mayo;altas;SE;Segovia;LA RIOJA;1;05;2020-05
2020;Mayo;altas;SE;Segovia;CEUTA;0;05;2020-05
2020;Mayo;altas;SE;Segovia;MURCIA;2;05;2020-05
2020;Mayo;altas;SE;Segovia;CANTABRIA;0;05;2020-05
2020;Mayo;altas;SE;Segovia;C. VALENCIANA;5;05;2020-05
2020;Mayo;altas;SE;Segovia;PAIS VASCO;8;05;2020-05
2020;Mayo;altas;SE;Segovia;NAVARRA;7;05;2020-05
2020;Mayo;altas;SO;Soria;CANARIAS;0;05;2020-05
2020;Mayo;altas;SO;Soria;BALEARES;2;05;2020-05
2020;Mayo;altas;SO;Soria;GALICIA;0;05;2020-05
2020;Mayo;altas;SO;Soria;CASTILLA-LA MANCHA;16;05;2020-05
2020;Mayo;altas;VA;Valladolid;CATALUÑA;10;05;2020-05
2020;Mayo;altas;VA;Valladolid;ASTURIAS;14;05;2020-05
2020;Mayo;altas;VA;Valladolid;BALEARES;2;05;2020-05
2020;Mayo;altas;VA;Valladolid;CEUTA;0;05;2020-05
2020;Mayo;altas;VA;Valladolid;CASTILLA-LA MANCHA;6;05;2020-05
2020;Mayo;altas;VA;Valladolid;C. VALENCIANA;13;05;2020-05
2020;Mayo;altas;VA;Valladolid;ARAGON;4;05;2020-05
2020;Mayo;altas;ZA;Zamora;BALEARES;1;05;2020-05
2020;Mayo;altas;ZA;Zamora;GALICIA;17;05;2020-05
2020;Mayo;altas;ZA;Zamora;CANTABRIA;12;05;2020-05
2020;Marzo;variación altas respecto a mes anterior;AV;Ávila;CANARIAS;4;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;AV;Ávila;LA RIOJA;-1;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;AV;Ávila;CEUTA;0;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;AV;Ávila;MURCIA;5;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;AV;Ávila;CASTILLA-LA MANCHA;-5;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;AV;Ávila;ARAGON;4;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;BU;Burgos;ANDALUCIA;-1;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;BU;Burgos;LA RIOJA;-6;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;BU;Burgos;MURCIA;1;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;BU;Burgos;GALICIA;-13;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;BU;Burgos;CANTABRIA;7;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;LE;León;ANDALUCIA;2;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;LE;León;PAIS VASCO;-4;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;LE;León;EXTREMADURA;1;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;PA;Palencia;CASTILLA-LA MANCHA;1;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SA;Salamanca;MADRID;164;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SA;Salamanca;ANDALUCIA;-29;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SA;Salamanca;BALEARES;-19;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SA;Salamanca;MURCIA;-8;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SA;Salamanca;PAIS VASCO;-2;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SA;Salamanca;ARAGON;-2;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SE;Segovia;GALICIA;-7;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SE;Segovia;ARAGON;3;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SO;Soria;CATALUÑA;13;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SO;Soria;MADRID;95;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SO;Soria;CEUTA;0;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SO;Soria;PAIS VASCO;-11;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;SO;Soria;ARAGON;5;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;VA;Valladolid;CATALUÑA;8;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;VA;Valladolid;MADRID;68;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;VA;Valladolid;MURCIA;3;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;VA;Valladolid;CANTABRIA;-6;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;VA;Valladolid;PAIS VASCO;13;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;VA;Valladolid;EXTREMADURA;-15;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;ZA;Zamora;ANDALUCIA;-6;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;ZA;Zamora;ASTURIAS;23;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;ZA;Zamora;CANTABRIA;-4;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;ZA;Zamora;PAIS VASCO;56;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;ZA;Zamora;EXTREMADURA;1;03;2020-03
2020;Marzo;variación altas respecto a mes anterior;ZA;Zamora;NAVARRA;2;03;2020-03
2020;Abril;variación altas respecto a mes anterior;AV;Ávila;CANARIAS;-4;04;2020-04
2020;Abril;variación altas respecto a mes anterior;AV;Ávila;MURCIA;-4;04;2020-04
2020;Abril;variación altas respecto a mes anterior;AV;Ávila;EXTREMADURA;-8;04;2020-04
2020;Abril;variación altas respecto a mes anterior;BU;Burgos;CANARIAS;-3;04;2020-04
2020;Abril;variación altas respecto a mes anterior;BU;Burgos;ANDALUCIA;-36;04;2020-04
2020;Abril;variación altas respecto a mes anterior;BU;Burgos;LA RIOJA;-13;04;2020-04
2020;Abril;variación altas respecto a mes anterior;BU;Burgos;ASTURIAS;-16;04;2020-04
2020;Abril;variación altas respecto a mes anterior;BU;Burgos;BALEARES;0;04;2020-04
2020;Abril;variación altas respecto a mes anterior;BU;Burgos;CEUTA;1;04;2020-04
2020;Abril;variación altas respecto a mes anterior;BU;Burgos;GALICIA;-11;04;2020-04
2020;Abril;variación altas respecto a mes anterior;LE;León;CANARIAS;-6;04;2020-04
2020;Abril;variación altas respecto a mes anterior;LE;León;CANTABRIA;-22;04;2020-04
2020;Abril;variación altas respecto a mes anterior;LE;León;C. VALENCIANA;-23;04;2020-04
2020;Abril;variación altas respecto a mes anterior;LE;León;PAIS VASCO;-61;04;2020-04
2020;Abril;variación altas respecto a mes anterior;LE;León;ARAGON;-3;04;2020-04
2020;Abril;variación altas respecto a mes anterior;PA;Palencia;CANARIAS;-1;04;2020-04
2020;Abril;variación altas respecto a mes anterior;PA;Palencia;CATALUÑA;-9;04;2020-04
2020;Abril;variación altas respecto a mes anterior;PA;Palencia;BALEARES;0;04;2020-04
2020;Abril;variación altas respecto a mes anterior;PA;Palencia;MURCIA;-2;04;2020-04
2020;Abril;variación altas respecto a mes anterior;PA;Palencia;C. VALENCIANA;-9;04;2020-04
2020;Abril;variación altas respecto a mes anterior;PA;Palencia;ARAGON;1;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SA;Salamanca;CANARIAS;-6;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SA;Salamanca;CATALUÑA;-20;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SA;Salamanca;MADRID;-169;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SA;Salamanca;GALICIA;-15;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SA;Salamanca;PAIS VASCO;-64;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SA;Salamanca;ARAGON;-2;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SA;Salamanca;NAVARRA;-14;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SE;Segovia;MELILLA;0;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SE;Segovia;ANDALUCIA;-3;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SE;Segovia;BALEARES;-4;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SE;Segovia;MURCIA;-2;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SE;Segovia;CASTILLA-LA MANCHA;-15;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SE;Segovia;CANTABRIA;-2;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SE;Segovia;PAIS VASCO;-17;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SE;Segovia;ARAGON;-5;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SO;Soria;ANDALUCIA;-6;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SO;Soria;LA RIOJA;-13;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SO;Soria;BALEARES;-6;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SO;Soria;MURCIA;-3;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SO;Soria;CASTILLA-LA MANCHA;-5;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SO;Soria;C. VALENCIANA;3;04;2020-04
2020;Abril;variación altas respecto a mes anterior;SO;Soria;EXTREMADURA;0;04;2020-04
2020;Abril;variación altas respecto a mes anterior;VA;Valladolid;MELILLA;0;04;2020-04
2020;Abril;variación altas respecto a mes anterior;VA;Valladolid;LA RIOJA;-11;04;2020-04
2020;Abril;variación altas respecto a mes anterior;VA;Valladolid;ASTURIAS;-8;04;2020-04
2020;Abril;variación altas respecto a mes anterior;VA;Valladolid;C. VALENCIANA;-10;04;2020-04
2020;Abril;variación altas respecto a mes anterior;VA;Valladolid;ARAGON;-7;04;2020-04
2020;Abril;variación altas respecto a mes anterior;VA;Valladolid;EXTREMADURA;-7;04;2020-04
2020;Abril;variación altas respecto a mes anterior;VA;Valladolid;NAVARRA;-3;04;2020-04
2020;Abril;variación altas respecto a mes anterior;ZA;Zamora;GALICIA;-7;04;2020-04
2020;Abril;variación altas respecto a mes anterior;ZA;Zamora;CASTILLA-LA MANCHA;-9;04;2020-04
2020;Abril;variación altas respecto a mes anterior;ZA;Zamora;PAIS VASCO;-104;04;2020-04
2020;Abril;variación altas respecto a mes anterior;ZA;Zamora;EXTREMADURA;-6;04;2020-04
2020;Mayo;variación altas respecto a mes anterior;AV;Ávila;MELILLA;4;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;AV;Ávila;CATALUÑA;2;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;AV;Ávila;BALEARES;3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;AV;Ávila;MURCIA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;AV;Ávila;GALICIA;4;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;AV;Ávila;CASTILLA-LA MANCHA;18;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;AV;Ávila;CANTABRIA;-1;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;BU;Burgos;CANARIAS;4;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;BU;Burgos;LA RIOJA;11;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;BU;Burgos;CANTABRIA;16;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;BU;Burgos;C. VALENCIANA;3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;BU;Burgos;PAIS VASCO;43;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;BU;Burgos;ARAGON;8;05;2020-05
