fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000
2020-05-27;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-27;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-27;Zamora;ZA;40-49;0;0;0.0;0.0
2020-05-27;León;LE;50-59;8;4;0.228963938;0.112236595
2020-05-27;Palencia;PA;50-59;3;1;0.236183278;0.082176021
2020-05-27;Segovia;SE;50-59;8;4;0.684404141;0.346350333
2020-05-27;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-05-27;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-27;Salamanca;SA;60-69;25;15;1.246323346;0.734070667
2020-05-27;Segovia;SE;60-69;26;7;2.957906712;0.86047941
2020-05-27;Zamora;ZA;60-69;9;3;0.776330544;0.279850746
2020-05-27;Ávila;AV;70-79;21;20;2.964426877;2.630194634
2020-05-27;Burgos;BU;70-79;38;14;2.336304949;0.814806193
2020-05-27;Palencia;PA;70-79;15;9;2.015858084;1.142857143
2020-05-27;Soria;SO;70-79;23;8;5.712866369;1.97141449
2020-05-27;Castilla y León;CyL;70-79;371;164;3.399303647;1.337487155
2020-05-27;León;LE;>80;216;228;12.49060313;7.707650181
2020-05-28;León;LE;0-9;0;0;0.0;0.0
2020-05-28;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-28;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-28;Soria;SO;0-9;0;0;0.0;0.0
2020-05-28;Zamora;ZA;0-9;0;0;0.0;0.0
2020-05-28;Ávila;AV;10-19;0;0;0.0;0.0
2020-05-28;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-28;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-28;Soria;SO;10-19;0;0;0.0;0.0
2020-05-28;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-28;Soria;SO;20-29;0;0;0.0;0.0
2020-05-28;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-28;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-28;León;LE;30-39;0;0;0.0;0.0
2020-05-28;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-05-28;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-05-28;Castilla y León;CyL;30-39;3;0;0.022223045;0.0
2020-05-28;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-28;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-28;León;LE;50-59;9;4;0.25758443;0.112236595
2020-05-28;Segovia;SE;60-69;26;8;2.957906712;0.98340504
2020-05-28;Burgos;BU;70-79;39;14;2.397786658;0.814806193
2020-05-28;León;LE;70-79;72;32;3.44695519;1.291624622
2020-05-28;Palencia;PA;70-79;15;9;2.015858084;1.142857143
2020-05-28;Segovia;SE;70-79;52;20;9.166225983;3.192338388
2020-05-28;Castilla y León;CyL;70-79;373;165;3.417628734;1.345642565
2020-05-28;Burgos;BU;>80;141;166;12.79259662;8.926650893
2020-05-29;León;LE;0-9;0;0;0.0;0.0
2020-05-29;Zamora;ZA;0-9;0;0;0.0;0.0
2020-05-29;Ávila;AV;10-19;0;0;0.0;0.0
2020-05-29;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-29;Soria;SO;10-19;0;0;0.0;0.0
2020-05-29;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-29;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-05-29;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-05-29;León;LE;20-29;0;0;0.0;0.0
2020-05-29;Soria;SO;20-29;0;0;0.0;0.0
2020-05-29;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-29;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-29;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-29;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-05-29;Castilla y León;CyL;30-39;3;0;0.022223045;0.0
2020-05-29;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-29;Palencia;PA;40-49;0;1;0.0;0.090711176
2020-05-29;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-29;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-29;Segovia;SE;50-59;8;4;0.684404141;0.346350333
2020-05-29;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-29;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-05-29;Segovia;SE;60-69;26;8;2.957906712;0.98340504
2020-05-29;Valladolid;VA;60-69;22;10;0.706169352;0.297229818
2020-05-29;Ávila;AV;70-79;22;20;3.105590062;2.630194634
2020-05-29;Burgos;BU;70-79;39;15;2.397786658;0.873006635
2020-05-29;León;LE;>80;216;233;12.49060313;7.876677597
2020-05-29;Salamanca;SA;>80;228;278;18.34124367;13.92646027
2020-05-29;Soria;SO;>80;86;117;23.56164384;20.58047493
2020-05-29;Valladolid;VA;>80;181;235;13.2020423;10.09146734
2020-05-29;Castilla y León;CyL;>80;1257;1428;15.39535567;10.53190548
2020-05-30;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-30;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-30;Palencia;PA;10-19;0;0;0.0;0.0
2020-05-30;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-30;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-30;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-05-30;Salamanca;SA;20-29;0;0;0.0;0.0
2020-05-30;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-30;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-30;León;LE;30-39;0;0;0.0;0.0
2020-05-30;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-30;Soria;SO;30-39;0;0;0.0;0.0
2020-05-30;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-30;Salamanca;SA;50-59;12;3;0.482858522;0.118553646
2020-05-30;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-05-30;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-05-30;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-30;Palencia;PA;60-69;7;0;0.60029157;0.0
2020-05-30;Valladolid;VA;60-69;23;10;0.738267959;0.297229818
2020-05-30;Castilla y León;CyL;60-69;142;50;0.931990916;0.334553338
2020-05-30;León;LE;70-79;72;35;3.44695519;1.41271443
2020-05-30;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-05-30;Zamora;ZA;70-79;13;3;1.475093612;0.303336704
2020-05-30;Burgos;BU;>80;145;169;13.15550717;9.087975909
2020-05-30;León;LE;>80;219;237;12.66408373;8.01189953
2020-05-30;Palencia;PA;>80;46;53;9.216589862;5.851827316
2020-05-30;Zamora;ZA;>80;46;52;5.877843087;4.194224875
2020-05-31;Ávila;AV;0-9;0;0;0.0;0.0
2020-05-31;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-31;Soria;SO;0-9;0;0;0.0;0.0
2020-05-31;Zamora;ZA;0-9;0;0;0.0;0.0
2020-05-31;Ávila;AV;10-19;0;0;0.0;0.0
2020-05-31;Palencia;PA;10-19;0;0;0.0;0.0
2020-05-31;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-31;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-31;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-31;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-31;León;LE;20-29;0;0;0.0;0.0
2020-05-31;Palencia;PA;20-29;0;0;0.0;0.0
2020-05-31;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-31;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-31;Zamora;ZA;40-49;0;1;0.0;0.092191389
2020-05-31;Castilla y León;CyL;40-49;13;7;0.072391538;0.039449733
2020-05-31;Ávila;AV;50-59;7;4;0.587593385;0.345184674
2020-05-31;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-31;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-31;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-05-31;Palencia;PA;60-69;7;0;0.60029157;0.0
2020-05-31;Valladolid;VA;60-69;23;10;0.738267959;0.297229818
2020-05-31;Ávila;AV;70-79;22;20;3.105590062;2.630194634
2020-05-31;Burgos;BU;70-79;39;15;2.397786658;0.873006635
2020-05-31;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-05-31;Valladolid;VA;70-79;71;30;2.962901139;1.093852549
2020-05-31;Ávila;AV;>80;113;119;19.06851164;13.19436745
2020-05-31;Castilla y León;CyL;>80;1277;1453;15.64030962;10.71628758
2020-06-01;Ávila;AV;0-9;0;0;0.0;0.0
2020-06-01;León;LE;0-9;0;0;0.0;0.0
2020-06-01;Palencia;PA;0-9;0;0;0.0;0.0
2020-06-01;León;LE;10-19;0;0;0.0;0.0
2020-06-01;Salamanca;SA;10-19;0;0;0.0;0.0
2020-06-01;Segovia;SE;10-19;0;0;0.0;0.0
2020-06-01;Soria;SO;10-19;0;0;0.0;0.0
2020-06-01;Valladolid;VA;10-19;0;0;0.0;0.0
2020-06-01;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-06-01;Soria;SO;20-29;0;0;0.0;0.0
2020-06-01;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-06-01;Burgos;BU;30-39;0;0;0.0;0.0
2020-06-01;León;LE;30-39;0;0;0.0;0.0
2020-06-01;Palencia;PA;30-39;0;0;0.0;0.0
2020-06-01;Soria;SO;30-39;0;0;0.0;0.0
2020-06-01;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-06-01;Zamora;ZA;30-39;0;0;0.0;0.0
2020-06-01;Castilla y León;CyL;30-39;3;0;0.022223045;0.0
2020-06-01;Segovia;SE;40-49;3;2;0.263689901;0.173626183
2020-06-01;Ávila;AV;50-59;7;4;0.587593385;0.345184674
2020-06-01;Salamanca;SA;50-59;12;3;0.482858522;0.118553646
2020-06-01;Segovia;SE;50-59;8;4;0.684404141;0.346350333
2020-06-01;Burgos;BU;60-69;8;4;0.343185621;0.184382779
2020-06-01;León;LE;60-69;26;8;0.858964617;0.266134398
2020-06-01;Palencia;PA;60-69;7;0;0.60029157;0.0
2020-06-01;Salamanca;SA;60-69;27;15;1.346029214;0.734070667
2020-06-01;Soria;SO;60-69;5;1;0.920132499;0.203707476
2020-06-01;Zamora;ZA;60-69;10;3;0.862589494;0.279850746
2020-06-01;Castilla y León;CyL;60-69;143;50;0.938554233;0.334553338
2020-06-01;Burgos;BU;70-79;39;15;2.397786658;0.873006635
2020-06-01;Salamanca;SA;70-79;66;29;4.403816641;1.653081001
2020-06-01;Ávila;AV;>80;113;119;19.06851164;13.19436745
2020-06-01;Soria;SO;>80;89;117;24.38356164;20.58047493
2020-06-02;Burgos;BU;0-9;0;0;0.0;0.0
2020-06-02;León;LE;0-9;0;0;0.0;0.0
2020-06-02;Salamanca;SA;0-9;0;0;0.0;0.0
2020-06-02;Segovia;SE;0-9;0;0;0.0;0.0
2020-06-02;Soria;SO;0-9;0;0;0.0;0.0
2020-06-02;Valladolid;VA;0-9;0;0;0.0;0.0
2020-06-02;Ávila;AV;10-19;0;0;0.0;0.0
2020-06-02;Palencia;PA;10-19;0;0;0.0;0.0
2020-06-02;Soria;SO;10-19;0;0;0.0;0.0
2020-06-02;Zamora;ZA;10-19;0;0;0.0;0.0
2020-06-02;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-06-02;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-06-02;Valladolid;VA;20-29;0;0;0.0;0.0
2020-06-02;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-06-02;Soria;SO;30-39;0;0;0.0;0.0
2020-06-02;Valladolid;VA;60-69;23;10;0.738267959;0.297229818
2020-06-02;Valladolid;VA;70-79;71;30;2.962901139;1.093852549
2020-06-02;Burgos;BU;>80;148;170;13.42769007;9.141750914
2020-06-02;Soria;SO;>80;89;118;24.38356164;20.75637643
2020-06-03;Valladolid;VA;0-9;0;0;0.0;0.0
2020-06-03;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-06-03;León;LE;10-19;0;0;0.0;0.0
2020-06-03;Ávila;AV;40-49;0;1;0.0;0.093370682
2020-06-03;León;LE;40-49;3;1;0.093796898;0.030556744
2020-06-03;Salamanca;SA;60-69;28;15;1.395882148;0.734070667
2020-06-03;León;LE;70-79;73;35;3.494829567;1.41271443
2020-06-03;Segovia;SE;70-79;53;20;9.342499559;3.192338388
2020-06-03;Soria;SO;70-79;23;8;5.712866369;1.97141449
2020-06-03;Valladolid;VA;70-79;71;30;2.962901139;1.093852549
2020-06-03;Ávila;AV;>80;115;121;19.40600742;13.41612152
2020-06-03;Valladolid;VA;>80;183;240;13.34792123;10.30617941
2020-06-04;Palencia;PA;0-9;0;0;0.0;0.0
2020-06-04;Valladolid;VA;0-9;0;0;0.0;0.0
2020-06-04;Valladolid;VA;20-29;0;0;0.0;0.0
2020-06-04;León;LE;30-39;0;0;0.0;0.0
2020-06-04;León;LE;40-49;3;1;0.093796898;0.030556744
2020-06-04;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-06-04;Segovia;SE;40-49;3;2;0.263689901;0.173626183
2020-06-04;Soria;SO;40-49;0;1;0.0;0.160901046
2020-06-04;Zamora;ZA;40-49;0;1;0.0;0.092191389
2020-06-04;Castilla y León;CyL;40-49;13;8;0.072391538;0.045085409
2020-06-04;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-06-04;Salamanca;SA;50-59;12;3;0.482858522;0.118553646
2020-06-04;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-06-04;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-06-04;Palencia;PA;60-69;7;0;0.60029157;0.0
2020-06-04;Ávila;AV;70-79;22;21;3.105590062;2.761704366
2020-06-04;Burgos;BU;70-79;41;15;2.520750077;0.873006635
2020-06-04;León;LE;70-79;73;35;3.494829567;1.41271443
2020-06-04;Ávila;AV;>80;116;125;19.57475532;13.85962967
2020-06-05;Palencia;PA;0-9;0;0;0.0;0.0
2020-06-05;Segovia;SE;0-9;0;0;0.0;0.0
2020-06-05;Soria;SO;0-9;0;0;0.0;0.0
2020-06-05;Salamanca;SA;20-29;0;0;0.0;0.0
2020-06-05;Palencia;PA;30-39;0;0;0.0;0.0
2020-06-05;Salamanca;SA;30-39;0;0;0.0;0.0
2020-06-05;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-06-05;Castilla y León;CyL;30-39;3;0;0.022223045;0.0
2020-06-05;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-06-05;Palencia;PA;40-49;0;1;0.0;0.090711176
2020-06-05;Soria;SO;40-49;0;1;0.0;0.160901046
2020-06-05;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-06-05;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-06-05;Salamanca;SA;50-59;13;3;0.523096733;0.118553646
2020-06-05;Segovia;SE;50-59;8;4;0.684404141;0.346350333
2020-06-05;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-06-05;Salamanca;SA;60-69;29;16;1.445735082;0.783008711
2020-06-05;Castilla y León;CyL;60-69;146;52;0.958244182;0.347935471
2020-06-05;Ávila;AV;70-79;22;21;3.105590062;2.761704366
2020-06-05;Burgos;BU;70-79;41;15;2.520750077;0.873006635
2020-06-05;León;LE;70-79;75;35;3.590578322;1.41271443
2020-06-05;Soria;SO;70-79;24;8;5.961251863;1.97141449
2020-06-05;Salamanca;SA;>80;235;288;18.90435202;14.42741208
2020-06-06;Ávila;AV;0-9;0;0;0.0;0.0
2020-06-06;Palencia;PA;0-9;0;0;0.0;0.0
2020-06-06;Salamanca;SA;0-9;0;0;0.0;0.0
2020-06-06;Valladolid;VA;0-9;0;0;0.0;0.0
2020-06-06;León;LE;10-19;0;0;0.0;0.0
2020-06-06;Salamanca;SA;10-19;0;0;0.0;0.0
2020-06-06;Segovia;SE;10-19;0;0;0.0;0.0
2020-06-06;Soria;SO;10-19;0;0;0.0;0.0
2020-06-06;Palencia;PA;20-29;0;0;0.0;0.0
2020-06-06;Salamanca;SA;20-29;0;0;0.0;0.0
2020-06-06;Segovia;SE;20-29;0;0;0.0;0.0
2020-06-06;Valladolid;VA;20-29;0;0;0.0;0.0
2020-06-06;Zamora;ZA;20-29;0;0;0.0;0.0
2020-06-06;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-06-06;Ávila;AV;40-49;0;1;0.0;0.093370682
2020-06-06;Palencia;PA;40-49;0;1;0.0;0.090711176
2020-06-06;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-06-06;Castilla y León;CyL;40-49;13;8;0.072391538;0.045085409
2020-06-06;Ávila;AV;50-59;7;4;0.587593385;0.345184674
2020-06-06;Segovia;SE;50-59;8;4;0.684404141;0.346350333
2020-06-06;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-06-06;Castilla y León;CyL;50-59;54;22;0.294019961;0.120750409
2020-06-06;Soria;SO;60-69;5;1;0.920132499;0.203707476
2020-06-06;Zamora;ZA;60-69;10;3;0.862589494;0.279850746
2020-06-06;Zamora;ZA;70-79;13;3;1.475093612;0.303336704
2020-06-06;Ávila;AV;>80;116;127;19.57475532;14.08138375
2020-06-06;Salamanca;SA;>80;236;289;18.98479607;14.47750726
2020-06-06;Soria;SO;>80;89;119;24.38356164;20.93227792
2020-06-06;Zamora;ZA;>80;47;55;6.005622285;4.436199387
2020-06-07;Ávila;AV;0-9;0;0;0.0;0.0
2020-06-07;Segovia;SE;0-9;0;0;0.0;0.0
2020-06-07;Soria;SO;0-9;0;0;0.0;0.0
2020-06-07;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-06-07;León;LE;10-19;0;0;0.0;0.0
2020-06-07;Palencia;PA;10-19;0;0;0.0;0.0
2020-06-07;Salamanca;SA;10-19;0;0;0.0;0.0
2020-06-07;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-06-07;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-06-07;Soria;SO;20-29;0;0;0.0;0.0
2020-06-07;Valladolid;VA;20-29;0;0;0.0;0.0
2020-06-07;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-06-07;Ávila;AV;30-39;0;0;0.0;0.0
2020-06-07;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-06-07;Zamora;ZA;30-39;0;0;0.0;0.0
2020-06-07;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-06-07;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-06-07;León;LE;60-69;27;8;0.892001718;0.266134398
2020-06-07;Salamanca;SA;60-69;29;16;1.445735082;0.783008711
2020-06-07;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-06-07;Segovia;SE;70-79;53;20;9.342499559;3.192338388
2020-06-07;Soria;SO;70-79;24;8;5.961251863;1.97141449
2020-06-07;Valladolid;VA;70-79;72;30;3.004632141;1.093852549
2020-06-07;León;LE;>80;231;243;13.35800613;8.21473243
2020-06-07;Palencia;PA;>80;46;57;9.216589862;6.29347466
2020-06-07;Soria;SO;>80;90;119;24.65753425;20.93227792
2020-06-07;Castilla y León;CyL;>80;1303;1503;15.95874976;11.08505177
2020-06-08;Burgos;BU;0-9;0;0;0.0;0.0
2020-06-08;Salamanca;SA;0-9;0;0;0.0;0.0
2020-06-08;Valladolid;VA;0-9;0;0;0.0;0.0
2020-06-08;Zamora;ZA;0-9;0;0;0.0;0.0
2020-06-08;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-06-08;Ávila;AV;10-19;0;0;0.0;0.0
2020-06-08;Palencia;PA;10-19;0;0;0.0;0.0
2020-06-08;Segovia;SE;10-19;0;0;0.0;0.0
2020-06-08;Valladolid;VA;10-19;0;0;0.0;0.0
2020-06-08;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-06-08;Palencia;PA;20-29;0;0;0.0;0.0
2020-06-08;Segovia;SE;20-29;0;0;0.0;0.0
2020-06-08;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-06-08;Palencia;PA;30-39;0;0;0.0;0.0
2020-06-08;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-06-08;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-06-08;Zamora;ZA;30-39;0;0;0.0;0.0
2020-06-08;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-06-08;Palencia;PA;50-59;4;1;0.314911038;0.082176021
2020-06-08;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-06-08;Soria;SO;60-69;5;1;0.920132499;0.203707476
2020-06-08;Valladolid;VA;60-69;24;10;0.770366566;0.297229818
2020-06-08;León;LE;70-79;75;35;3.590578322;1.41271443
2020-06-08;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-06-08;Soria;SO;70-79;24;8;5.961251863;1.97141449
2020-06-08;Zamora;ZA;70-79;13;3;1.475093612;0.303336704
2020-06-08;Palencia;PA;>80;46;57;9.216589862;6.29347466
2020-06-08;Soria;SO;>80;90;119;24.65753425;20.93227792
2020-06-08;Valladolid;VA;>80;183;248;13.34792123;10.64971873
2020-06-09;Ávila;AV;0-9;0;0;0.0;0.0
2020-06-09;Burgos;BU;0-9;0;0;0.0;0.0
2020-06-09;León;LE;0-9;0;0;0.0;0.0
2020-06-09;Valladolid;VA;10-19;0;0;0.0;0.0
2020-06-09;Zamora;ZA;10-19;0;0;0.0;0.0
2020-06-09;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-06-09;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-06-09;Palencia;PA;20-29;0;0;0.0;0.0
2020-06-09;Salamanca;SA;20-29;0;0;0.0;0.0
2020-06-09;Segovia;SE;20-29;0;0;0.0;0.0
2020-06-09;Zamora;ZA;20-29;0;0;0.0;0.0
2020-06-09;Salamanca;SA;30-39;0;0;0.0;0.0
2020-06-09;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-06-09;Zamora;ZA;30-39;0;0;0.0;0.0
2020-06-09;Castilla y León;CyL;30-39;3;0;0.022223045;0.0
2020-06-09;Palencia;PA;40-49;0;1;0.0;0.090711176
2020-06-09;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-06-09;Segovia;SE;40-49;3;2;0.263689901;0.173626183
2020-06-09;Zamora;ZA;40-49;0;1;0.0;0.092191389
2020-06-09;Palencia;PA;50-59;4;1;0.314911038;0.082176021
2020-06-09;Salamanca;SA;50-59;13;3;0.523096733;0.118553646
2020-06-09;Soria;SO;50-59;3;0;0.411015208;0.0
2020-06-09;Soria;SO;60-69;5;1;0.920132499;0.203707476
2020-06-09;Ávila;AV;70-79;22;21;3.105590062;2.761704366
2020-06-09;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-06-09;Salamanca;SA;70-79;67;31;4.470541136;1.767086587
2020-06-09;Soria;SO;70-79;24;8;5.961251863;1.97141449
2020-06-09;Castilla y León;CyL;70-79;385;172;3.527579256;1.402730431
2020-06-09;Ávila;AV;>80;116;127;19.57475532;14.08138375
2020-06-09;Soria;SO;>80;92;120;25.20547945;21.10817942
2020-06-10;Burgos;BU;0-9;0;0;0.0;0.0
2020-06-10;Palencia;PA;0-9;0;0;0.0;0.0
2020-06-10;Zamora;ZA;0-9;0;0;0.0;0.0
2020-06-10;Ávila;AV;10-19;0;0;0.0;0.0
2020-06-10;León;LE;10-19;0;0;0.0;0.0
2020-06-10;Segovia;SE;10-19;0;0;0.0;0.0
2020-06-10;Valladolid;VA;10-19;0;0;0.0;0.0
2020-06-10;Palencia;PA;20-29;0;0;0.0;0.0
2020-06-10;Valladolid;VA;20-29;0;0;0.0;0.0
2020-06-10;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-06-10;Burgos;BU;30-39;0;0;0.0;0.0
2020-06-10;Ávila;AV;50-59;7;4;0.587593385;0.345184674
2020-06-10;Palencia;PA;50-59;4;1;0.314911038;0.082176021
2020-06-10;Salamanca;SA;50-59;13;3;0.523096733;0.118553646
2020-06-10;Soria;SO;50-59;3;0;0.411015208;0.0
2020-06-10;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-06-10;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-06-10;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-06-10;Salamanca;SA;60-69;29;16;1.445735082;0.783008711
2020-06-10;Soria;SO;70-79;24;8;5.961251863;1.97141449
2020-06-10;Castilla y León;CyL;70-79;385;172;3.527579256;1.402730431
2020-05-03;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-03;Palencia;PA;10-19;0;0;0.0;0.0
2020-05-03;León;LE;20-29;0;0;0.0;0.0
2020-05-03;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-03;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-03;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-03;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-05-03;Salamanca;SA;60-69;19;13;0.947205743;0.636194578
2020-05-03;Soria;SO;60-69;4;1;0.736105999;0.203707476
2020-05-03;León;LE;70-79;66;27;3.159708924;1.089808274
2020-05-03;Soria;SO;>80;74;99;20.2739726;17.41424802
2020-05-04;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-04;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-04;Soria;SO;10-19;0;0;0.0;0.0
2020-05-04;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-05-04;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-04;Castilla y León;CyL;40-49;12;4;0.066822958;0.022542704
2020-05-04;Ávila;AV;50-59;5;3;0.419709561;0.258888505
2020-05-04;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-04;León;LE;50-59;7;4;0.200343446;0.112236595
2020-05-04;Palencia;PA;50-59;2;1;0.157455519;0.082176021
2020-05-04;Segovia;SE;50-59;6;4;0.513303105;0.346350333
2020-05-04;Ávila;AV;60-69;8;1;0.792785651;0.110680686
2020-05-04;León;LE;60-69;24;8;0.792890416;0.266134398
2020-05-04;Palencia;PA;60-69;5;0;0.428779693;0.0
2020-05-04;Zamora;ZA;60-69;7;3;0.603812646;0.279850746
2020-05-04;Castilla y León;CyL;60-69;116;44;0.761344692;0.294406937
2020-05-04;Salamanca;SA;70-79;59;25;3.936745179;1.425069828
2020-05-04;Valladolid;VA;70-79;64;28;2.670784126;1.020929045
2020-05-04;Segovia;SE;>80;186;167;38.7580746;20.86717481
2020-05-05;Zamora;ZA;0-9;0;0;0.0;0.0
2020-05-05;Soria;SO;10-19;0;0;0.0;0.0
2020-05-05;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-05;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-05;Soria;SO;30-39;0;0;0.0;0.0
2020-05-05;Ávila;AV;40-49;0;0;0.0;0.0
2020-05-05;Palencia;PA;40-49;0;0;0.0;0.0
2020-05-05;Segovia;SE;40-49;3;1;0.263689901;0.086813091
2020-05-05;Salamanca;SA;50-59;11;3;0.442620312;0.118553646
2020-05-05;Segovia;SE;50-59;6;4;0.513303105;0.346350333
2020-05-05;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-05;Ávila;AV;60-69;8;1;0.792785651;0.110680686
2020-05-05;León;LE;60-69;24;8;0.792890416;0.266134398
2020-05-05;Valladolid;VA;60-69;21;9;0.674070745;0.267506836
2020-05-05;Soria;SO;70-79;22;8;5.464480874;1.97141449
2020-05-05;Burgos;BU;>80;129;151;11.703865;8.120025812
2020-05-05;Segovia;SE;>80;187;167;38.96645134;20.86717481
