FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;FASE DESESCALADA;x_geo;y_geo;zbs_geo;PROVINCIA;Posición;MUNICIPIO
2020-05-25;1701;Gerencia de Ávila;170103;C.S. AVILA ESTACION;Fase 1;-4.61;40.685;AVILA ESTACION;Ávila;40.685,-4.61;AVILA
2020-05-25;1701;Gerencia de Ávila;170104;C.S. AVILA NORTE;Fase 1;-4.7125253;40.6965512;AVILA NORTE;Ávila;40.6965512,-4.7125253;AVILA
2020-05-25;1701;Gerencia de Ávila;170106;C.S. LANZAHITA;Fase 1;-4.8974015;40.2409102;LANZAHITA;Ávila;40.2409102,-4.8974015;GAVILANES/LANZAHITA/MOMBELTRAN/MIJARES/PEDRO BERNARDO
2020-05-25;1701;Gerencia de Ávila;170111;C.S. CEBREROS;Fase 1;-4.4395554;40.4517812;CEBREROS;Ávila;40.4517812,-4.4395554;CEBREROS/TIEMBLO (EL)/HOYO DE PINARES (EL)
2020-05-25;1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;Fase 1;-5.1468286;40.3763715;NAVARREDONDA GREDOS;Ávila;40.3763715,-5.1468286;CEPEDA LA MORA/SAN MARTIN DEL PIMPOLLAR/HOYOS DE MIGUEL MUÑOZ/HOYOS DEL ESPINO/NAVADIJOS/NAVARREDONDA DE GREDOS/SAN JUAN DE GREDOS/SAN MARTIN DE LA VEGA DEL ALBERCHE/GARGANTA DEL VILLAR/HOYOS DEL COLLADO
2020-05-25;1701;Gerencia de Ávila;170115;C.S. MADRIGAL DE LAS ALTAS TORRES;Fase 1;-5.020748;41.074037;MADRIGAL DE LAS ALTAS TORRES;Ávila;41.074037,-5.020748;BERCIAL DE ZAPARDIEL/BLASCONUÑO DE MATACABRAS/CASTELLANOS DE ZAPARDIEL/HORCAJO DE LAS TORRES/MADRIGAL DE LAS ALTAS TORRES/RASUEROS/SAN ESTEBAN DE ZAPARDIEL/BARROMAN/MORALEJA DE MATACABRAS/MAMBLAS
2020-05-25;1701;Gerencia de Ávila;170116;C.S. MOMBELTRAN;Fase 1;-4.996585;40.2764479;MOMBELTRAN;Ávila;40.2764479,-4.996585;SAN ESTEBAN DEL VALLE/SANTA CRUZ DEL VALLE/VILLAREJO DEL VALLE/CUEVAS DEL VALLE/MOMBELTRAN
2020-05-25;1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;Fase 1;-4.9304366;40.814332;SAN PEDRO ARROYO;Ávila;40.814332,-4.9304366;GRANDES Y SAN MARTIN/NARROS DEL CASTILLO/PAPATRIGO/RIOCABADO/SAN PEDRO DEL ARROYO/SIGERES/VITA/ALBORNOS/HERREROS DE SUSO/NARROS DE SALDUEÑA/PARRAL (EL)/SAN JUAN DE LA ENCINILLA/VIÑEGRA DE MORAÑA/AVEINTE/BLASCOMILLAN/BRABOS/BULARROS/CABIZUELA/MUÑOGRANDE/MUÑOMER DEL PECO/SANTO TOME DE ZABARCOS/VILLAFLOR
2020-05-25;1701;Gerencia de Ávila;170120;C.S. MUÑANA;Fase 1;-5.0363658;40.5706538;MUÑANA;Ávila;40.5706538,-5.0363658;POVEDA/SANTA MARIA DEL ARROYO/SOLOSANCHO/TORRE (LA)/VADILLO DE LA SIERRA/VILLATORO/HIJA DE DIOS (LA)/MUÑANA/PRADOSEGAR/AMAVIDA/MENGAMUÑOZ/MUÑOGALINDO/MUÑOTELLO/NARROS DEL PUERTO/VILLANUEVA DEL CAMPILLO
2020-05-25;1701;Gerencia de Ávila;170121;C.S. MUÑICO;Fase 1;-5.1006928;40.706767;MUÑICO;Ávila;40.706767,-5.1006928;CHAMARTIN/MIRUEÑA DE LOS INFANZONES/MUÑICO/CILLAN/HURTUMPASCUAL/MANCERA DE ARRIBA/SAN GARCIA DE INGELMOS/SAN JUAN DEL OLMO/SOLANA DE RIOALMAR/CABEZAS DEL VILLAR/GALLEGOS DE SOBRINOS/MANJABALAGO/NARRILLOS DEL REBOLLAR/VALDECASA
2020-05-25;1702;Gerencia de Burgos;170201;C.S. ARANDA NORTE;Fase 1;-3.6555077;41.6891216;ARANDA NORTE;Burgos;41.6891216,-3.6555077;ARANDA DE DUERO
2020-05-25;1702;Gerencia de Burgos;170204;C.S. BELORADO;Fase 1;-3.2049005;42.3861643;BELORADO;Burgos;42.3861643,-3.2049005;BASCUÑANA/FRESNEÑA/REDECILLA DEL CAMPO/SANTA CRUZ DEL VALLE URBION/TOSANTOS/VALLE DE OCA/VALMALA/VILLAFRANCA MONTES DE OCA/CASTILDELGADO/ESPINOSA DEL CAMINO/FRESNO DE RIO TIRON/IBRILLOS/MIRANDA DE EBRO/PRADOLUENGO/VILORIA DE RIOJA/BELORADO/CEREZO DE RIO TIRON/CERRATON DE JUARROS/FRESNEDA DE LA SIERRA TIRON/REDECILLA DEL CAMINO/VILLAGALIJO/VILLAMBISTIA
2020-05-25;1702;Gerencia de Burgos;170206;C.S. CRISTOBAL ACOSTA;Fase 1;-3.6992069;42.3440772;CRISTOBAL ACOSTA;Burgos;42.3440772,-3.6992069;BURGOS
2020-05-25;1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;Fase 1;-3.6981439;42.351365;I. LOPEZ SAIZ;Burgos;42.351365,-3.6981439;BURGOS
2020-05-25;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;Fase 1;-3.5966157;42.4521283;BURGOS RURAL NORTE;Burgos;42.4521283,-3.5966157;ARRAYA DE OCA/FRESNO DE RODILLA/HURONES/MEDINA DE POMAR/MONASTERIO DE RODILLA/MONTORIO/PINEDA DE LA SIERRA/VALLE DE SEDANO/BARRIOS DE COLINA/CARDEÑUELA RIOPICO/HUERMECES/MERINDAD DE RIO UBIERNA/RUBENA/SANTA MARIA DEL INVIERNO/VALLE DE LAS NAVAS/VALLE DE SANTIBAÑEZ/ALFOZ DE QUINTANADUEÑAS/ARLANZON/ATAPUERCA/BURGOS/ORBANEJA RIOPICO/QUINTANAORTUÑO/QUINTANAPALLA/QUINTANILLA VIVAR/SOTRAGERO/URBEL DEL CASTILLO/VILLAESCUSA LA SOMBRIA/VILLASUR DE HERREROS/VILLAYERNO MORQUILLAS
2020-05-25;1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;Fase 1;-2.7067503;42.7338412;CONDADO DE TREVIÑO;Burgos;42.7338412,-2.7067503;PUEBLA DE ARGANZON (LA)/CONDADO DE TREVIÑO
2020-05-25;1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;Fase 1;-3.5532281;43.0737277;ESPINOSA MONTEROS;Burgos;43.0737277,-3.5532281;JUNTA DE TRASLALOMA/ESPINOSA DE LOS MONTEROS/MERINDAD DE MONTIJA/MERINDAD DE SOTOSCUEVA
2020-05-25;1702;Gerencia de Burgos;170215;C.S. HUERTA DE REY;Fase 1;-3.3753229;41.8011313;HUERTA DE REY;Burgos;41.8011313,-3.3753229;BRAZACORTA/ARAUZO DE MIEL/ARAUZO DE TORRE/HUERTA DE REY/ARAUZO DE SALCE/CORUÑA DEL CONDE
2020-05-25;1702;Gerencia de Burgos;170216;C.S. LERMA;Fase 1;-3.7309756;41.9826165;LERMA;Burgos;41.9826165,-3.7309756;AVELLANOSA DE MUÑO/CILLERUELO DE ABAJO/FONTIOSO/LERMA/MECERREYES/OQUILLAS/PINILLA TRASMONTE/QUINTANILLA DEL AGUA Y TORDUELES/QUINTANILLA DEL COCO/SANTIBAÑEZ DE ESGUEVA/TEJADA/TORRECILLA DEL MONTE/TORREPADRE/VILLAFRUELA/VILLALMANZO/VILLAMAYOR DE LOS MONTES/CEBRECOS/CILLERUELO DE ARRIBA/MADRIGALEJO DEL MONTE/NEBREDA/PUENTEDURA/RETUERTA/ROYUELA DE RIO FRANCO/SANTA CECILIA/SANTIBAÑEZ DEL VAL/SOLARANA/TORDOMAR/VILLAHOZ/ZAEL/BAHABON DE ESGUEVA/CABAÑES DE ESGUEVA/CIRUELOS DE CERVERA/COVARRUBIAS/CUEVAS DE SAN CLEMENTE/IGLESIARRUBIA/PINEDA TRASMONTE/QUINTANILLA DE LA MATA/SANTA INES
2020-05-25;1702;Gerencia de Burgos;170217;C.S. LOS COMUNEROS;Fase 1;-3.6855424;42.3637215;LOS COMUNEROS;Burgos;42.3637215,-3.6855424;BURGOS
2020-05-25;1702;Gerencia de Burgos;170218;C.S. LOS CUBOS;Fase 1;-3.742717;42.3602119;LOS CUBOS;Burgos;42.3602119,-3.742717;BURGOS
2020-05-25;1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;Fase 1;-3.2811979;42.0588261;SALAS LOS INFANTES;Burgos;42.0588261,-3.2811979;BARBADILLO DE HERREROS/CASTRILLO DE LA REINA/CONTRERAS/GALLEGA (LA)/HACINAS/JARAMILLO DE LA FUENTE/PINILLA DE LOS BARRUECOS/VALLE DE VALDELAGUNA/VIZCAINOS/BARBADILLO DEL MERCADO/BARBADILLO DEL PEZ/CAMPOLARA/CARAZO/HORTIGÜELA/MONCALVILLO/SALAS DE LOS INFANTES/SAN MILLAN DE LARA/SANTO DOMINGO DE SILOS/CABEZON DE LA SIERRA/HUERTA DE ARRIBA/MAMBRILLAS DE LARA/MAMOLAR/MONTERRUBIO DE LA DEMANDA/PINILLA DE LOS MOROS/REVILLA Y AHEDO (LA)/RIOCAVADO DE LA SIERRA
2020-05-25;1702;Gerencia de Burgos;170230;C.S. VALLE DE LOSA;Fase 1;-3.1799508;42.9747524;VALLE DE LOSA;Burgos;42.9747524,-3.1799508;JUNTA DE VILLALBA DE LOSA/BERBERANA/MEDINA DE POMAR/VALLE DE LOSA
2020-05-25;1702;Gerencia de Burgos;170237;C.S. LAS HUELGAS;Fase 1;-3.7350745;42.3342952;LAS HUELGAS;Burgos;42.3342952,-3.7350745;BURGOS
2020-05-25;1703;Gerencia de León;170303;C.S. ASTORGA II;Fase 1;-6.1802328;42.4989784;ASTORGA II;León;42.4989784,-6.1802328;ASTORGA/BRAZUELO/MAGAZ DE CEPEDA/VAL DE SAN LORENZO/VILLAFRANCA DEL BIERZO/LUCILLO/LUYEGO/SANTA COLOMBA DE SOMOZA/SANTIAGO MILLAS/VILLAMEJIL/QUINTANA DEL CASTILLO/SOBRADO/VALDERREY/VILLAGATON
2020-05-25;1703;Gerencia de León;170304;C.S. SAN EMILIANO;Fase 1;-6.03948;42.9619753;SAN EMILIANO;León;42.9619753,-6.03948;CABRILLANES/SAN EMILIANO/SENA DE LUNA
2020-05-25;1703;Gerencia de León;170308;C.S. LA BAÑEZA I;Fase 1;-5.9064216;42.2735381;LA BAÑEZA I;León;42.2735381,-5.9064216;BAÑEZA (LA)/SANTA ELENA DE JAMUZ/SOTO DE LA VEGA/SANTA MARIA DE LA ISLA
2020-05-25;1703;Gerencia de León;170316;C.S. JOSE AGUADO I;Fase 1;-5.5503247;42.5942556;JOSE AGUADO I;León;42.5942556,-5.5503247;LEON
2020-05-25;1703;Gerencia de León;170318;C.S. MANSILLA MULAS;Fase 1;-5.3429113;42.4399063;MANSILLA MULAS;León;42.4399063,-5.3429113;MANSILLA MAYOR/SANTA CRISTINA DE VALMADRIGAL/VILLAMORATIEL DE LAS MATAS/VILLATURIEL/BURGO RANERO (EL)/GUSENDOS DE LOS OTEROS/VALVERDE-ENRIQUE/VILLANUEVA DE LAS MANZANAS/VILLASABARIEGO/CAMPO DE VILLAVIDEL/CORBILLOS DE LOS OTEROS/MANSILLA DE LAS MULAS/SANTAS MARTAS
2020-05-25;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;Fase 1;-5.2352506;42.6220766;RIBERA DEL ESLA;León;42.6220766,-5.2352506;VALDEPOLO/CUBILLAS DE RUEDA/GRADEFES
2020-05-25;1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;Fase 1;-6.6923743;42.6184913;CACABELOS;León;42.6184913,-6.6923743;ARGANZA/CACABELOS/CAMPONARAYA/CARRACEDELO/SANCEDO
2020-05-25;1705;Gerencia de Palencia;170502;C.S. BALTANAS;Fase 1;-4.1664881;41.9106172;BALTANAS;Palencia;41.9106172,-4.1664881;HERMEDES DE CERRATO/VILLAVIUDAS/CEVICO NAVERO/REINOSO DE CERRATO/ANTIGÜEDAD/BALTANAS/CASTRILLO DE DON JUAN/ESPINOSA DE CERRATO/VILLACONANCIO
2020-05-25;1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;Fase 1;-4.624195;42.3504747;CARRION DE LOS CONDES;Palencia;42.3504747,-4.624195;BUSTILLO DEL PARAMO DE CARRION/LOMAS/PERALES/CARRION DE LOS CONDES/CERVATOS DE LA CUEZA/MANQUILLOS/NOGAL DE LAS HUERTAS/SERNA (LA)/VILLANUÑO DE VALDAVIA/VILLATURDE/VILLOLDO/ARCONADA/CALZADA DE LOS MOLINOS/LOMA DE UCIEZA/SAN MAMES DE CAMPOS/VALDE-UCIEZA/VILLALCAZAR DE SIRGA/VILLAMORONTA
2020-05-25;1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;Fase 1;-4.520948;42.9015008;CERVERA PISUERGA;Palencia;42.9015008,-4.520948;DEHESA DE MONTEJO/PERNIA (LA)/POLENTINOS/CASTREJON DE LA PEÑA/CERVERA DE PISUERGA/MUDA/SALINAS DE PISUERGA/SAN CEBRIAN DE MUDA/TRIOLLO
2020-05-25;1705;Gerencia de Palencia;170505;C.S. FROMISTA;Fase 1;-4.3777922;42.2112657;FROMISTA;Palencia;42.2112657,-4.3777922;AMAYUELAS DE ARRIBA/ASTUDILLO/BOADILLA DEL CAMINO/ITERO DEL CASTILLO/MELGAR DE YUSO/REVENGA DE CAMPOS/SAN CEBRIAN DE CAMPOS/SANTOYO/TAMARA DE CAMPOS/VILLALACO/AMUSCO/REQUENA DE CAMPOS/RIBAS DE CAMPOS/FROMISTA/ITERO DE LA VEGA/MARCILLA DE CAMPOS/PIÑA DE CAMPOS/POBLACION DE CAMPOS/VALBUENA DE PISUERGA/VILLODRE/VILLOVIECO
2020-05-25;1705;Gerencia de Palencia;170510;C.S. OSORNO;Fase 1;-4.3972754;42.42559;OSORNO;Palencia;42.42559,-4.3972754;CASTRILLO DE VILLAVEGA/ESPINOSA DE VILLAGONZALO/OSORNILLO/SAN CRISTOBAL DE BOEDO/SANTA CRUZ DE BOEDO/VILLASARRACINO/ABIA DE LAS TORRES/LANTADILLA/VILLAHERREROS/VILLAPROVEDO/BARCENA DE CAMPOS/OSORNO LA MAYOR
2020-05-25;1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;Fase 1;-4.4303075;41.8572175;VENTA DE BAÑOS;Palencia;41.8572175,-4.4303075;CASTRILLO DE ONIELO/CUBILLAS DE CERRATO/DUEÑAS/POBLACION DE CERRATO/ALBA DE CERRATO/CEVICO DE LA TORRE/VERTAVILLO/HONTORIA DE CERRATO/TARIEGO DE CERRATO/VALLE DE CERRATO/VENTA DE BAÑOS
2020-05-25;1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;Fase 1;-4.8185734;42.0000161;VILLARRAMIEL;Palencia;42.0000161,-4.8185734;CAPILLAS/CASTROMOCHO/MENESES DE CAMPOS/ABARCA DE CAMPOS/AUTILLO DE CAMPOS/BELMONTE DE CAMPOS/FRECHILLA/GUAZA DE CAMPOS/MAZARIEGOS/MAZUECOS DE VALDEGINATE/PEDRAZA DE CAMPOS/TORREMORMOJON/VILLAMARTIN DE CAMPOS/VILLARRAMIEL/AMPUDIA/BAQUERIN DE CAMPOS/CASTIL DE VELA/VILLERIAS DE CAMPOS
2020-05-25;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;Fase 1;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;Palencia;41.9521254,-4.5083248;VILLAMURIEL DE CERRATO
2020-05-25;1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;Fase 1;-5.5135134;40.7460397;ALBA DE TORMES;Salamanca;40.7460397,-5.5135134;ALDEASECA DE ALBA/ARMENTEROS/BELEÑA/CHAGARCIA MEDIANERO/COCA DE ALBA/GAJATES/GALISANCHO/LARRODRIGO/NAVALES/PEDROSILLO DE ALBA/PEDROSILLO DE LOS AIRES/PELAYOS/VALDEMIERQUE/ANAYA DE ALBA/BUENAVISTA/EJEME/HORCAJO MEDIANERO/MAYA (LA)/PEDRAZA DE ALBA/SIETEIGLESIAS DE TORMES/TERRADILLOS/ALBA DE TORMES/ENCINAS DE ARRIBA/FRESNO ALHANDIGA/GALINDUSTE/GARCIHERNANDEZ/MARTINAMOR/PEÑARANDILLA/VALDECARROS
2020-05-25;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;Fase 1;-5.7649621;41.1556443;CALZADA VALDUNCIEL;Salamanca;41.1556443,-5.7649621;SANTIZ/TOPAS/ARCO (EL)/CALZADA DE VALDUNCIEL/SAN PELAYO DE GUAREÑA/TORRESMENUDAS/ALDEARRODRIGO/AÑOVER DE TORMES/FORFOLEDA/PALACIOS DEL ARZOBISPO/VALDELOSA/VALDUNCIEL/ZAMAYON
2020-05-25;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;Fase 1;-6.4762406;40.6126798;CIUDAD RODRIGO;Salamanca;40.6126798,-6.4762406;ATALAYA (LA)/BODON (EL)/CASTILLEJO DE MARTIN VIEJO/ENCINA (LA)/SERRADILLA DEL ARROYO/SERRADILLA DEL LLANO/CIUDAD RODRIGO/MONSAGRO/PASTORES/SAELICES EL CHICO/SANCTI-SPIRITUS/TENEBRON/ZAMARRA/CARPIO DE AZABA
2020-05-25;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;Fase 1;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;Salamanca;40.8046117,-6.2514024;BOADA/CABRILLAS/CASTRAZ/SAGRADA (LA)/FUENTE DE SAN ESTEBAN (LA)/PELARRODRIGUEZ/SAN MUÑOZ/BUENAMADRE/CUBO DE DON SANCHO (EL)/MARTIN DE YELTES
2020-05-25;1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;Fase 1;-6.749247;40.6544786;FUENTES DE OÑORO;Salamanca;40.6544786,-6.749247;ALDEA DEL OBISPO/BOUZA (LA)/FUENTES DE OÑORO/PUERTO SEGURO/VILLAR DE ARGAÑAN/VILLAR DE CIERVO/ALAMEDA DE GARDON (LA)/ESPEJA/GALLEGOS DE ARGAÑAN/VILLAR DE LA YEGUA
2020-05-25;1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;Fase 1;-5.6473268;40.5420836;GUIJUELO;Salamanca;40.5420836,-5.6473268;CABEZA DE BEJAR (LA)/FUENTERROBLE DE SALVATIERRA/GUIJO DE AVILA/PEROMINGO/PUEBLA DE SAN MEDEL/TALA (LA)/ALDEAVIEJA DE TORMES/CESPEDOSA DE TORMES/FRESNEDOSO/GALLEGOS DE SOLMIRON/GUIJUELO/NAVA DE BEJAR/NAVAMORALES/PIZARRAL/PUENTE DEL CONGOSTO/SANTOS (LOS)/BERROCAL DE SALVATIERRA/CALZADA DE DON DIEGO/CASAFRANCA/FUENTES DE BEJAR/LEDRADA/MONTEJO/SALVATIERRA DE TORMES/SANTIBAÑEZ DE BEJAR/SORIHUELA/VALDELACASA/VALVERDE DE VALDELACASA
2020-05-25;1706;Gerencia de Salamanca;170614;C.S. ALAMEDILLA;Fase 1;-5.6525688;40.9621024;ALAMEDILLA;Salamanca;40.9621024,-5.6525688;SALAMANCA
2020-05-25;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;Fase 1;-6.6910851;40.9107995;LUMBRALES;Salamanca;40.9107995,-6.6910851;BAÑOBAREZ/BERMELLAR/OLMEDO DE CAMACES/AHIGAL DE LOS ACEITEROS/CERRALBO/LUMBRALES/REDONDA (LA)/SAN FELICES DE LOS GALLEGOS/SOBRADILLO/FREGENEDA (LA)/FUENTELIANTE/HINOJOSA DE DUERO
2020-05-25;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;Fase 1;-5.4871391;41.1200652;PEDROSILLO EL RALO;Salamanca;41.1200652,-5.4871391;CABEZABELLOSA DE LA CALZADA/PARADA DE RUBIALES/PITIEGUA/TARDAGUILA/VALLESA DE LA GUAREÑA/VELLES (LA)/VILLAVERDE DE GUAREÑA/ARCEDIANO/CAÑIZAL/ESPINO DE LA ORBADA/ORBADA (LA)/PEDROSILLO EL RALO/ALDEANUEVA DE FIGUEROA/GOMECELLO/NEGRILLA DE PALENCIA/PAJARES DE LA LAGUNA/PALENCIA DE NEGRILLA
2020-05-25;1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;Fase 1;-5.6415859;41.0249771;PERIURBANA NORTE;Salamanca;41.0249771,-5.6415859;ALDEALENGUA/ALDEARRUBIA/ALMENARA DE TORMES/CASTELLANOS DE MORISCOS/CASTELLANOS DE VILLIQUERA/MONTERRUBIO DE ARMUÑA/MORISCOS/SAN MORALES/VALVERDON/VILLARES DE LA REINA/JUZBADO/SAN CRISTOBAL DE LA CUESTA/CABRERIZOS/VILLAMAYOR
2020-05-25;1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;Fase 1;-5.773642;40.9106826;PERIURBANO SUR;Salamanca;40.9106826,-5.773642;ALDEATEJADA/ALDEAVIEJA DE TORMES/CARBAJOSA DE LA SAGRADA/MONTERRUBIO DE LA SIERRA/PINO DE TORMES (EL)/SALAMANCA/SAN PEDRO DEL VALLE/VEGA DE TIRADOS/ZARAPICOS/DOÑINOS DE SALAMANCA/GALINDO Y PERAHUY/GOLPEJAS/MIRANDA DE AZAN/ROLLAN/ARAPILES/BARBADILLO/CARRASCAL DE BARREGAS/MORILLE/MOZARBEZ/PARADA DE ARRIBA/SAN PEDRO DE ROZADOS
2020-05-25;1706;Gerencia de Salamanca;170625;C.S. PIZARRALES-VIDAL;Fase 1;-5.6796761;40.9778179;PIZARRALES-VIDAL;Salamanca;40.9778179,-5.6796761;SALAMANCA
2020-05-25;1706;Gerencia de Salamanca;170627;C.S. SAN JOSE;Fase 1;-5.6718137;40.9403986;SAN JOSE;Salamanca;40.9403986,-5.6718137;SALAMANCA
2020-05-25;1706;Gerencia de Salamanca;170635;C.S. UNIVERSIDAD CENTRO;Fase 1;-5.6668451;40.9635604;UNIVERSIDAD CENTRO;Salamanca;40.9635604,-5.6668451;SALAMANCA
2020-05-25;1706;Gerencia de Salamanca;170637;C.S. CAPUCHINOS;Fase 1;-5.67021;40.9834149;CAPUCHINOS;Salamanca;40.9834149,-5.67021;SALAMANCA
2020-05-25;1707;Gerencia de Segovia;170707;C.S. RIAZA;Fase 1;-3.4554609;41.3634767;RIAZA;Segovia;41.3634767,-3.4554609;ALCONADA DE MADERUELO/AYLLON/RIBOTA/ALDEALENGUA DE SANTA MARIA/CEREZO DE ABAJO/CILLERUELO DE SAN MAMES/CORRAL DE AYLLON/FRESNO DE CANTESPINO/LANGUILLA/MADERUELO/MONTEJO DE TIERMES/RIAGUAS DE SAN BARTOLOME/RIAZA/CAMPO DE SAN PEDRO/CASTILLEJO DE MESLEON/CEREZO DE ARRIBA/MORAL DE HORNUEZ/SEQUERA DE FRESNO
2020-05-25;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;Fase 1;-4.114543;40.9380492;SEGOVIA I;Segovia;40.9380492,-4.114543;SEGOVIA
2020-05-25;1708;Gerencia de Soria;170802;C.S. ALMAZAN;Fase 1;-2.537595;41.4121402;ALMAZAN;Soria;41.4121402,-2.537595;ADRADAS/ALMAZAN/ALPANSEQUE/BORJABAD/MOMBLONA/NEPAS/VELAMAZAN/ALCUBILLA DE LAS PEÑAS/COSCURITA/MORON DE ALMAZAN/SOLIEDRA/ALENTISQUE/BARAONA/BARCA/CENTENERA DE ANDALUZ/ESCOBOSA DE ALMAZAN/MATAMALA DE ALMAZAN/NOLAY/TARODA/VILLASAYAS
2020-05-25;1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;Fase 1;-3.271361;41.5454658;SAN ESTEBAN GORMAZ;Soria;41.5454658,-3.271361;LANGA DE DUERO/LICERAS/SAN ESTEBAN DE GORMAZ/CASTILLEJO DE ROBLEDO/FUENTEARMEGIL/FUENTECAMBRON/MONTEJO DE TIERMES/ALCUBILLA DE AVELLANEDA/MIÑO DE SAN ESTEBAN
2020-05-25;1708;Gerencia de Soria;170808;C.S. OLVEGA;Fase 1;-1.9769546;41.7233482;OLVEGA;Soria;41.7233482,-1.9769546;BERATON/BOROBIA/HINOJOSA DEL CAMPO/TAJAHUERCE/CUEVA DE AGREDA/NOVIERCAS/CIRIA/OLVEGA/PINILLA DEL CAMPO/POZALMURO
2020-05-25;1708;Gerencia de Soria;170809;C.S. PINARES-COVALEDA;Fase 1;-2.819235;41.9661517;PINARES-COVALEDA;Soria;41.9661517,-2.819235;COVALEDA/DURUELO DE LA SIERRA/MOLINOS DE DUERO/MONTENEGRO DE CAMEROS/VINUESA/SALDUERO
2020-05-25;1708;Gerencia de Soria;170811;C.S. SORIA RURAL;Fase 1;-2.5494153;41.7928658;SORIA RURAL;Soria;41.7928658,-2.5494153;ALDEALAFUENTE/ALMAJANO/ALMARZA/AUSEJO DE LA SIERRA/MURIEL DE LA FUENTE/RABANOS (LOS)/REBOLLAR/RENIEBLAS/ROLLAMIENTA/ROYO (EL)/VALDEAVELLANO DE TERA/VILLACIERVOS/VILLAR DEL CAMPO/ABEJAR/ALDEALSEÑOR/ARANCON/CABREJAS DEL PINAR/CALATAÑAZOR/CANDILICHERA/CARRASCOSA DE LA SIERRA/CIDONES/CIRUJALES DEL RIO/CUBO DE LA SOLANA/GARRAY/LOSILLA (LA)/NARROS/SORIA/TARDELCUENDE/VILLARES DE SORIA (LOS)/ALCONABA/ALDEALICES/ALDEALPOZO/AREVALO DE LA SIERRA/CABREJAS DEL CAMPO/CASTILFRIO DE LA SIERRA/FUENTECANTOS/GOLMAYO/POVEDA DE SORIA (LA)/QUINTANA REDONDA/SOTILLO DEL RINCON/SUELLACABRAS/VALDEGEÑA/VILLAR DEL ALA
2020-05-25;1708;Gerencia de Soria;170812;C.S. S.PEDRO MANRIQUE;Fase 1;-2.293891;42.0324759;S.PEDRO MANRIQUE;Soria;42.0324759,-2.293891;ALDEHUELAS (LAS)/CERBON/VILLAR DEL RIO/VIZMANOS/YANGUAS/FUENTES DE MAGAÑA/ONCALA/SAN PEDRO MANRIQUE/SANTA CRUZ DE YANGUAS
2020-05-25;1708;Gerencia de Soria;170814;C.S. SORIA SUR;Fase 1;-2.4659611;41.7606339;SORIA SUR;Soria;41.7606339,-2.4659611;RABANOS (LOS)/SORIA
2020-05-25;1709;Gerencia de Valladolid Oeste;170902;C.S. ARTURO EYRIES;Fase 1;-4.7469394;41.6284171;ARTURO EYRIES;Valladolid;41.6284171,-4.7469394;VALLADOLID
2020-05-25;1709;Gerencia de Valladolid Oeste;170906;C.S. PLAZA DEL EJERCITO;Fase 1;-4.7383372;41.6365797;PLAZA DEL EJERCITO;Valladolid;41.6365797,-4.7383372;VALLADOLID
2020-05-25;1709;Gerencia de Valladolid Oeste;170907;C.S. HUERTA DEL REY;Fase 1;-4.7490241;41.6519156;HUERTA DEL REY;Valladolid;41.6519156,-4.7490241;VALLADOLID
2020-05-25;1709;Gerencia de Valladolid Oeste;170909;C.S. LAGUNA DE DUERO;Fase 1;-4.7293581;41.5472386;LAGUNA DE DUERO;Valladolid;41.5472386,-4.7293581;BOECILLO/LAGUNA DE DUERO/VIANA DE CEGA
